"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046330","positive regulation of JNK cascade","27/1836","88/18870",3.66180329358058e-08,6.12940613102435e-07,3.87185351207693e-07,"SEMA3A/TRAF4/GADD45B/XIAP/RIPK2/STK3/NOD1/WNT5A/IL1A/GADD45A/SLAMF1/CCN2/IL1B/CCR7/GADD45G/DAB2IP/RIPK1/MFHAS1/TNIK/NCF1/TLR3/NOD2/RASGRP1/CCL19/MYD88/MAP3K5/TNF",27
"GO:0032874","positive regulation of stress-activated MAPK cascade","33/1836","122/18870",3.74011513397655e-08,6.24295408497655e-07,3.94358004396289e-07,"EIF2AK2/SEMA3A/TRAF4/GADD45B/XIAP/RIPK2/STK3/NOD1/VEGFA/WNT5A/IL1A/GADD45A/SLAMF1/CCN2/IL1B/BMP2/CCR7/GADD45G/DAB2IP/RIPK1/MFHAS1/TNIK/NCF1/ZC3H12A/TLR3/NOD2/SEMA4C/RASGRP1/CCL19/MYD88/SPHK1/MAP3K5/TNF",33
"GO:0001763","morphogenesis of a branching structure","46/1836","203/18870",3.76989930146985e-08,6.27509216130136e-07,3.96388118260988e-07,"TNC/PRDM1/SEMA3C/EDN1/FOXF1/MET/GLI3/AREG/MDK/VEGFA/WNT5A/PLXNA1/PROX1/BCL11A/WNT1/HS3ST3B1/BMP2/SIX1/SMO/DLL4/LAMA5/TBX3/IL10/MYC/EGF/PML/GREB1L/RSPO3/NOTCH1/ADM/HS3ST3A1/MMP14/SPRY1/GREM1/NKX3-1/GDNF/CLIC4/BCL2/EXT1/CSF1/SOCS3/SRC/PDGFA/TNF/FOXD1/HNF1B",46
"GO:0032740","positive regulation of interleukin-17 production","14/1836","27/18870",3.83700295520018e-08,6.36899738441166e-07,4.02319969734521e-07,"JAK2/OSM/SLC7A5/CCL1/IL23A/IL12B/RFTN1/IL6/IL18/IL15/NOD2/MYD88/SPHK1/ARID5A",14
"GO:0010563","negative regulation of phosphorus metabolic process","71/1836","377/18870",3.85427306569255e-08,6.37989255512831e-07,4.0300820125487e-07,"SPAG9/GPRC5A/STAP1/NCK2/TRIB2/CEACAM1/PSEN1/GCKR/DNAJA1/PPP1R15A/PDGFB/SLC8A3/SMAD7/DNAJC3/CAV1/GRB10/PRKAG2/DUSP16/IFNG/PDE4D/PLEK/ERRFI1/GADD45A/RGS2/PPP4R4/DUSP1/MASTL/INHBA/CDKN1A/IL1B/BMP2/KIRREL2/MAS1/LGALS3/NIBAN1/DAB2IP/WARS1/DUSP10/RUBCN/IGFBP3/MFHAS1/CDKN2B/CDKN2A/PTPRJ/LATS2/LPCAT1/CNKSR3/RABGEF1/SAMSN1/PPP1R15B/ADAR/PLPP3/ZC3H12A/SPRY1/SPINK1/PKIG/PARP14/TRIB1/HEG1/PTPN2/ANKLE2/SOCS3/SOCS1/AIDA/LILRB4/PTPN1/PDGFA/CALM1/TNF/LYN/MIR146A",71
"GO:0031295","T cell costimulation","19/1836","48/18870",3.92650576715372e-08,6.48145370262299e-07,4.09423665937941e-07,"TNFSF13B/CAV1/MAP3K8/HHLA2/TNFSF4/CD274/CD80/EFNB2/CCR7/LILRB2/VAV1/ICOS/CCL19/YES1/LILRB4/SRC/DPP4/PDCD1LG2/LYN",19
"GO:0007599","hemostasis","50/1836","231/18870",4.72234219728175e-08,7.77360142364694e-07,4.91046690825226e-07,"ENPP4/TFPI/PLAUR/TXK/FAP/EDN1/CEACAM1/CD59/JAK2/PDGFB/PROCR/CD40/DGKH/PLAT/TFPI2/CAV1/SERPINE1/VTN/ST3GAL4/ADTRP/PLEK/NFE2L2/PLA2G4A/F3/PLAU/ADORA2A/PDGFRA/SERPINE2/IL6/THBS1/SERPINA10/VAV1/SERPING1/SLC7A11/VAV2/ANXA5/ITGA2/F2RL2/FZD6/AXL/SAA1/C1QTNF1/PLSCR1/SRC/SERPINA1/PDGFA/SERPINB2/PAPSS2/LYN/ITGB3",50
"GO:0048145","regulation of fibroblast proliferation","27/1836","89/18870",4.7731545200082e-08,7.83559994069665e-07,4.94963043745087e-07,"NGFR/FOSL2/CDC6/PDGFB/CAV1/WNT5A/MYB/CDKN1A/EREG/WNT1/LIF/CDC73/PDGFRA/DAB2IP/MYC/PML/MORC3/DDR2/FTH1/BTC/NUPR1/SPHK1/PARP10/PDGFA/LTA/ITGB3/SOD2",27
"GO:0002707","negative regulation of lymphocyte mediated immunity","21/1836","58/18870",4.8436904257176e-08,7.9271834337327e-07,5.00748235027568e-07,"TBX21/CEACAM1/SMAD7/IL4I1/LILRB1/AHR/BCL6/SLAMF1/CD80/SVEP1/NOD2/IL7R/SERPINB9/IFNB1/LILRB4/KIR2DL4/CR1L/HLA-E/HLA-F/SERPINB4/HLA-A",21
"GO:0060338","regulation of type I interferon-mediated signaling pathway","18/1836","44/18870",4.86885238588046e-08,7.9271834337327e-07,5.00748235027568e-07,"OAS1/OAS3/WNT5A/ZBP1/NLRC5/ADAR/RBM47/TRIM56/STAT2/PTPN2/USP18/IRF7/ISG15/PTPN1/TREX1/MMP12/IKBKE/MIR21",18
"GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","18/1836","44/18870",4.86885238588046e-08,7.9271834337327e-07,5.00748235027568e-07,"IL4R/RIPK2/IL23A/IFNG/CD83/IL12B/TNFSF4/CD80/ANXA1/HLX/NFKBIZ/IL18/NLRP3/NFKBID/CCL19/SOCS1/CD55/MIR21",18
"GO:0030193","regulation of blood coagulation","23/1836","68/18870",4.92584974639443e-08,7.99813041928185e-07,5.05229849221468e-07,"ENPP4/TFPI/PLAUR/FAP/EDN1/CEACAM1/PDGFB/PLAT/CAV1/SERPINE1/VTN/ST3GAL4/ADTRP/NFE2L2/F3/PLAU/PDGFRA/SERPINE2/THBS1/SERPING1/C1QTNF1/PDGFA/SERPINB2",23
"GO:0050679","positive regulation of epithelial cell proliferation","48/1836","218/18870",4.98832910022589e-08,8.0775687794147e-07,5.10247850755372e-07,"CFLAR/B4GALT1/LAMB1/TGM1/XBP1/HMOX1/PDGFB/HPN/AREG/MDK/VEGFA/WNT5A/AKT3/F3/PROX1/NRP2/TNFAIP3/NR4A3/TWIST1/NR4A1/RUNX2/STAT5A/SMO/HLX/IL10/MYC/EGF/NOTCH1/TCF7L2/ADAM17/BMP6/TGFA/SPINK1/RICTOR/OSR2/JCAD/NOD2/IGF2/STAT3/LRG1/CYP7B1/MIR27A/TNF/NEAT1/ITGB3/MMP12/MIR146A/MIR21",48
"GO:0030316","osteoclast differentiation","30/1836","106/18870",5.07986376512601e-08,8.20349815078209e-07,5.18202619429201e-07,"GAB2/SBNO2/FSTL3/TFRC/FOSL2/GPR137B/SNX10/LILRB1/IL23A/IFNG/IL12B/FOXP1/GPR68/TNFAIP6/BMP2/KLF10/IL20/CCR1/SLC9B2/TLR3/TNFRSF11B/GPR183/JUNB/CEBPB/CSF1/LILRB4/SIGLEC15/SRC/TNF/CCL3",30
"GO:0030336","negative regulation of cell migration","70/1836","373/18870",5.54526395798339e-08,8.93087241233054e-07,5.64149755725422e-07,"STAP1/ARID4B/PTPRU/NGFR/SP100/NAV3/PFN2/CD200/HMOX1/JAG1/SMAD7/TIMP1/NDRG4/HAS1/SERPINE1/KANK1/CCL2/ADTRP/RIPOR2/DPYSL3/NFE2L2/GADD45A/FOXO3/DUSP1/TNFAIP6/RAP2C/DLL4/BST2/AFDN/STK26/LRCH1/KLF4/DAB2IP/THBS1/CYP19A1/SEMA6D/SINHCAF/DUSP10/IGFBP3/NOTCH1/PTPRJ/GJA1/PTPRK/RABGEF1/CXCL13/STC1/IL24/BMP10/GREM1/STAT3/CLIC4/ROBO1/PTGER4/BCL2/TRIB1/GCSAM/MCTP1/ALOX15B/ADGRB1/IFITM1/ADA/SRGAP1/DPP4/ADGRG1/MIR221/TNF/SRGAP2/MIR146A/MIR22/MIR21",70
"GO:0010595","positive regulation of endothelial cell migration","34/1836","130/18870",5.78743271078437e-08,9.29577130015204e-07,5.8719986874067e-07,"MAP2K3/HDAC9/BCAR1/PTGS2/EDN1/HMOX1/PDGFB/CD40/MET/VEGFA/WNT5A/FOXP1/NFE2L2/AKT3/PROX1/NRP2/STAT5A/RIN2/ETS1/ANXA1/P2RX4/THBS1/ANXA3/EGF/PLK2/ADAM17/PLPP3/ZC3H12A/JCAD/MIR27A/MIR221/ITGB3/MIR146A/MIR21",34
"GO:0032728","positive regulation of interferon-beta production","17/1836","40/18870",5.82627060222927e-08,9.33299637599039e-07,5.89551320700959e-07,"OAS1/RIOK3/TLR8/RIPK2/RIGI/OAS3/OAS2/IFIH1/IRF1/TICAM1/TLR2/ARRDC4/TLR3/TRIM56/IRF7/ISG15/TLR7",17
"GO:0042542","response to hydrogen peroxide","29/1836","101/18870",5.9644490775636e-08,9.52872709201113e-07,6.01915335159234e-07,"EDN1/HMOX1/MAP1LC3A/TRPA1/EZH2/PPIF/AREG/STAT1/NFE2L2/TNFAIP3/MYB/KDM6B/STK26/ANXA1/IL6/TXN/RIPK1/PPP1R15B/CASP3/AXL/BCL2/RELA/FOSL1/SPHK1/ERN1/SRC/MAP3K5/ZNF277/SOD2",29
"GO:2000630","positive regulation of miRNA metabolic process","22/1836","64/18870",6.89119231382187e-08,1.09798435823702e-06,6.93580177715368e-07,"NGFR/PDGFB/KLF5/NFKB1/MYB/FOXO3/EGR1/BMP2/ETS1/IL10/KLF4/MYC/PNPT1/POU2F1/ZC3H12A/STAT3/RELA/FOSL1/JUN/TEAD1/TNF/NEAT1",22
"GO:2000316","regulation of T-helper 17 type immune response","15/1836","32/18870",7.12947465862964e-08,1.13292105308731e-06,7.15649161523076e-07,"TBX21/JAK2/SMAD7/IL23A/IL12B/TNFSF18/NFKBIZ/BATF/ZC3H12A/NFKBID/JUNB/ASCL2/ARID5A/CLEC6A/MIR21",15
"GO:0140894","endolysosomal toll-like receptor signaling pathway","18/1836","45/18870",7.37849880647752e-08,1.16937431882446e-06,7.38676140312532e-07,"WDFY1/OAS1/TLR8/CAV1/UNC93B1/TNFAIP3/TICAM1/RFTN1/RSAD2/EPG5/PIK3AP1/TLR3/TNIP2/MYD88/TLR7/SRC/PELI1/TNF",18
"GO:0043491","protein kinase B signaling","58/1836","290/18870",8.01326769348564e-08,1.26660642401806e-06,8.00096196339653e-07,"GAB2/FERMT2/EDN1/CEACAM1/JAK2/OSM/PDGFB/CD40/FLT1/STK3/CSF3/GCNT2/ADTRP/HBEGF/LOX/F3/TWIST1/NDP/CCR7/SESN2/CHI3L1/PDGFRA/P2RX4/TXN/DAB2IP/THBS1/EGF/PIK3R5/NYAP2/RUBCN/TPBG/MFHAS1/TCF7L2/PTPRJ/SESN3/IL18/PIK3AP1/NCF1/DDR2/AIM2/RICTOR/NYAP1/NKX3-1/IGF2/AXL/STAT3/CCL19/PLK3/C1QTNF1/SRC/PDGFA/MIR222/MIR221/TNF/CCL5/CCL3/MIR146A/MIR21",58
"GO:0031294","lymphocyte costimulation","19/1836","50/18870",8.54848872191538e-08,1.34407504733229e-06,8.49031958604899e-07,"TNFSF13B/CAV1/MAP3K8/HHLA2/TNFSF4/CD274/CD80/EFNB2/CCR7/LILRB2/VAV1/ICOS/CCL19/YES1/LILRB4/SRC/DPP4/PDCD1LG2/LYN",19
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","19/1836","50/18870",8.54848872191538e-08,1.34407504733229e-06,8.49031958604899e-07,"CFLAR/SP100/ICAM1/RFFL/HMOX1/STK3/SERPINE1/ARHGEF2/TNFAIP3/LGALS3/SKIL/THBS1/PMAIP1/FAIM/PEA15/ATF3/BCL2L1/MIR222/MIR221",19
"GO:0050688","regulation of defense response to virus","28/1836","97/18870",8.8599832093131e-08,1.38938526169202e-06,8.77653738407303e-07,"TRAF3IP2/RIOK3/MEFV/LILRB1/RIGI/DHX58/IL23A/IL12B/SELENOK/STAT1/TNFAIP3/IL1B/APOBEC3F/TRIM22/PARP9/HERC5/AIM2/DTX3L/ZC3H12A/IL15/CGAS/IFNLR1/IL27/MICB/TRIM31/IRGM/APOBEC3G/MMP12",28
"GO:1900046","regulation of hemostasis","23/1836","70/18870",9.082651880892e-08,1.41950656040292e-06,8.96680909018794e-07,"ENPP4/TFPI/PLAUR/FAP/EDN1/CEACAM1/PDGFB/PLAT/CAV1/SERPINE1/VTN/ST3GAL4/ADTRP/NFE2L2/F3/PLAU/PDGFRA/SERPINE2/THBS1/SERPING1/C1QTNF1/PDGFA/SERPINB2",23
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","26/1836","86/18870",9.09970642849329e-08,1.41950656040292e-06,8.96680909018794e-07,"CASP10/CFLAR/SP100/ICAM1/RFFL/HMOX1/TRADD/STK3/TNFRSF10A/SERPINE1/ARHGEF2/TNFAIP3/LGALS3/SKIL/DAB2IP/THBS1/PMAIP1/BAG3/FAIM/PEA15/ATF3/BCL2L1/BCL2/MIR222/MIR221/TNF",26
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","22/1836","65/18870",9.46511404311172e-08,1.472653122269e-06,9.3025279148461e-07,"NCK2/PPP1R15A/XBP1/SELENOK/TRAF2/CHAC1/SELENOS/DAB2IP/PML/PMAIP1/HYOU1/BCL2L11/BCL2L1/BCL2/CEBPB/PTPN2/ERN1/GRINA/PTPN1/CASP4/MAP3K5/HSPA1A",22
"GO:0097300","programmed necrotic cell death","21/1836","60/18870",9.55495316101764e-08,1.48002544007991e-06,9.34909773580121e-07,"CFLAR/BIRC3/FAS/CYLD/CAV1/PPIF/BIRC2/ARHGEF2/ADPRS/ZBP1/RBCK1/TRAF2/RIPK1/TLR3/MLKL/NUPR1/PELI1/MAP3K5/MIR221/TNF/MIR22",21
"GO:0032677","regulation of interleukin-8 production","29/1836","103/18870",9.56217141182688e-08,1.48002544007991e-06,9.34909773580121e-07,"BCL3/TLR8/NOD1/SERPINE1/RIGI/WNT5A/CD58/F3/IL1B/FFAR2/LBP/CHI3L1/ANXA1/IL6/IL10/KLF4/RIPK1/TLR2/TLR3/NOD2/STAT3/MYD88/RELA/TLR7/HSPA1B/HSPA1A/TNF/OTUD7B/MIR146A",29
"GO:0045765","regulation of angiogenesis","66/1836","349/18870",9.81869697605829e-08,1.5157931419775e-06,9.57503692020302e-07,"FOXC1/SP100/CEACAM1/XBP1/HMOX1/CD40/FLT1/TJP1/ITGB8/SERPINE1/MDK/VEGFA/WNT5A/IL1A/STAT1/NFE2L2/GADD45A/AKT3/F3/TNFAIP3/TWIST1/AGO2/IL1B/C3/ADM2/NINJ1/CHI3L1/BTG1/COL4A2/ETS1/CEMIP2/IL6/IL10/KLF4/DAB2IP/THBS1/ANXA3/WARS1/PML/PLK2/ADM/HMGA2/CXCL13/RUNX1/HK2/JAK1/ZC3H12A/TLR3/JCAD/GREM1/ANGPTL4/STAT3/EFNA1/CXCL10/CXCL8/LRG1/SPHK1/ADGRB1/DLL1/MIR222/MIR221/EMP2/TNF/ITGB3/MIR146A/MIR21",66
"GO:0050921","positive regulation of chemotaxis","36/1836","145/18870",1.0054016561953e-07,1.54811071557308e-06,9.77918216389068e-07,"EDN1/PDGFB/MET/SERPINE1/CCL7/CCL1/MDK/IL23A/RIPOR2/VEGFA/WNT5A/SLAMF1/F3/TNFSF18/CCR7/LBP/PDGFRA/P2RX4/IL6/THBS1/TPBG/ADAM17/CXCL13/CCR1/ITGA2/IL12A/CXCL10/CXCL8/FPR2/CCL19/CSF1/LPAR1/BMPR2/CCL5/CCL4/CCL3",36
"GO:0001776","leukocyte homeostasis","30/1836","109/18870",1.00907542191031e-07,1.54976299978442e-06,9.78961939433338e-07,"FAS/KITLG/TRAF3IP2/P2RX7/TNFSF13B/JAK3/TNFAIP3/CHST3/CXCL6/IL2RA/ANXA1/IL6/SKIL/PMAIP1/SLC7A11/ADAM17/BCL2L11/AIM2/CASP3/AXL/IL7R/GPR183/BCL2/GCNT4/HCAR2/CSF1/PDE4B/ADA/MIR17HG/LYN",30
"GO:0010934","macrophage cytokine production","16/1836","37/18870",1.06640515300067e-07,1.62941238634127e-06,1.02927525698526e-06,"P2RX7/RIPK2/LILRB1/NOD1/PANX1/WNT5A/TWIST1/TICAM1/SEMA7A/TLR3/NOD2/AXL/MYD88/PRG2/LITAF/TLR7",16
"GO:0010935","regulation of macrophage cytokine production","16/1836","37/18870",1.06640515300067e-07,1.62941238634127e-06,1.02927525698526e-06,"P2RX7/RIPK2/LILRB1/NOD1/PANX1/WNT5A/TWIST1/TICAM1/SEMA7A/TLR3/NOD2/AXL/MYD88/PRG2/LITAF/TLR7",16
"GO:0097028","dendritic cell differentiation","18/1836","46/18870",1.1022342574983e-07,1.67985011264256e-06,1.06113600883401e-06,"PSEN1/RELB/LILRB1/ITGB8/BATF3/CCR7/LILRB2/IRF4/IRF8/BATF/AZI2/CSF2/AXL/BATF2/CEBPB/CCL19/UBD/LYN",18
"GO:0030856","regulation of epithelial cell differentiation","40/1836","171/18870",1.15692566865773e-07,1.75422902278153e-06,1.10812004583368e-06,"FOXC1/CEACAM1/MMP9/JAG1/CAV1/SERPINE1/EZH2/CYP27B1/IFNG/VEGFA/PRLR/HES1/IL1A/STAT1/ERRFI1/KLF7/IL1B/BMP2/ZFP36/LIF/SMO/PLAAT4/BTG1/TBX3/CDKN2B/NOTCH1/BMP6/IL20/SPRY1/AQP3/GDNF/CEBPB/ALOX15B/MAFF/SPRED3/MAFG/DLL1/S1PR3/TNF/MIR21",40
"GO:0051897","positive regulation of protein kinase B signaling","40/1836","171/18870",1.15692566865773e-07,1.75422902278153e-06,1.10812004583368e-06,"FERMT2/JAK2/OSM/PDGFB/FLT1/STK3/CSF3/GCNT2/HBEGF/F3/CCR7/CHI3L1/PDGFRA/P2RX4/TXN/THBS1/EGF/PIK3R5/TPBG/MFHAS1/TCF7L2/PTPRJ/IL18/PIK3AP1/NCF1/DDR2/RICTOR/NKX3-1/IGF2/AXL/CCL19/C1QTNF1/SRC/PDGFA/MIR222/MIR221/TNF/CCL5/CCL3/MIR21",40
"GO:0048771","tissue remodeling","42/1836","184/18870",1.17179385385204e-07,1.77226385154932e-06,1.11951237546752e-06,"CD38/FOXC1/TFRC/SEMA3C/FOSL2/GPR137B/CEACAM1/SNX10/P2RX7/JAG1/TIMP1/IL7/HAMP/CAV1/NFKB1/MDK/IL23A/IL12B/NPR3/IL1A/TNFAIP3/NDP/LIF/DLL4/IL6/RSPO3/IL18/GJA1/MMP14/RUNX1/DDR2/IL15/TNFRSF11B/CTHRC1/GREM1/AXL/ADRB2/EXT1/SIGLEC15/SRC/BMPR2/ITGB3",42
"GO:0002827","positive regulation of T-helper 1 type immune response","11/1836","18/18870",1.19750298952523e-07,1.80656210495718e-06,1.14117806543431e-06,"TBX21/RIPK2/IL23A/IL12B/IL1R1/IL18R1/PLA2G4A/SLAMF1/IL1B/IL18/ARID5A",11
"GO:0032637","interleukin-8 production","29/1836","104/18870",1.20389727769825e-07,1.81162219136462e-06,1.14437444578654e-06,"BCL3/TLR8/NOD1/SERPINE1/RIGI/WNT5A/CD58/F3/IL1B/FFAR2/LBP/CHI3L1/ANXA1/IL6/IL10/KLF4/RIPK1/TLR2/TLR3/NOD2/STAT3/MYD88/RELA/TLR7/HSPA1B/HSPA1A/TNF/OTUD7B/MIR146A",29
"GO:0010594","regulation of endothelial cell migration","49/1836","231/18870",1.24216574726894e-07,1.86450017329361e-06,1.17777667035231e-06,"MAP2K3/HDAC9/BCAR1/SP100/PTGS2/EDN1/CEACAM1/HMOX1/PDGFB/CD40/MET/VEGFA/WNT5A/FOXP1/NFE2L2/GADD45A/AKT3/PROX1/NRP2/STAT5A/DLL4/RIN2/ETS1/ANXA1/P2RX4/KLF4/DAB2IP/THBS1/ANXA3/EGF/PLK2/NOTCH1/ADAM17/CXCL13/STC1/PLPP3/BMP10/ZC3H12A/JCAD/EFNA1/ADGRB1/MIR27A/MIR221/EMP2/TNF/ITGB3/MIR146A/MIR22/MIR21",49
"GO:0001909","leukocyte mediated cytotoxicity","35/1836","140/18870",1.2539425809168e-07,1.87744820092543e-06,1.18595574434236e-06,"SLAMF7/STAP1/PVR/CEACAM1/P2RX7/LAG3/ICAM1/GZMB/LILRB1/IL23A/IL12B/RNF19B/TREM1/CXCL6/NECTIN2/ULBP2/ARL8B/VAV1/IL18/B2M/IL7R/IL12A/SERPINB9/RASGRP1/MYD88/PRF1/KIR2DL4/NCR1/TAP2/MICB/HLA-E/HLA-F/SERPINB4/HLA-A/EMP2",35
"GO:0014013","regulation of gliogenesis","30/1836","110/18870",1.25966318767646e-07,1.88128644996592e-06,1.18838030843715e-06,"TNFRSF1B/NTN1/SLC7A5/EZH2/MDK/HES1/ID2/MYB/EGR2/IL1B/BMP2/NR1D1/LIF/LDLR/SERPINE2/IL6/TLR2/DUSP10/CDKN2B/NOTCH1/RELA/CLCF1/ASCL2/OLIG2/MIR222/MIR221/LTA/TNF/LYN/MIR146A",30
"GO:0150076","neuroinflammatory response","25/1836","82/18870",1.33458011143081e-07,1.98819072100406e-06,1.25591012591489e-06,"TNFRSF1B/STAP1/PTGS2/PSEN1/CD200/JAK2/MMP9/IFNG/IL1B/NR1D1/ADORA2A/SMO/LDLR/DAGLA/IL6/TLR2/MMP3/IL18/IFNGR2/TLR3/BPGM/NUPR1/SPHK1/TNF/CCL3",25
"GO:0051346","negative regulation of hydrolase activity","47/1836","218/18870",1.34024786745289e-07,1.99165512273111e-06,1.25809853629388e-06,"PLAUR/SERPINB1/CD44/HDAC9/CAMK2A/LAMP3/PPP1R15A/RFFL/MMP9/XIAP/TIMP1/SLC39A14/DNAJB6/SERPINE1/VTN/VEGFA/RGS2/PPP4R4/MASTL/IFI6/LGALS3/ANXA1/SERPINE2/LRCH1/KLF4/DAB2IP/CPEB2/RDX/THBS1/SERPINA10/SERPING1/IFI16/PTX3/SERPINB7/ANGPTL4/SERPINA6/SERPINB9/RPS6KA3/SIAH2/SRC/SERPINA1/SERPINB2/FICD/SERPINB4/TNF/SERPINB10/MIR21",47
"GO:0045229","external encapsulating structure organization","62/1836","323/18870",1.37430652180409e-07,2.03718720483348e-06,1.28686046660682e-06,"CFLAR/MMP25/PHLDB1/TNFRSF1B/IBSP/FOXC1/COL17A1/BCL3/FSCN1/NFKB2/FAP/COL5A3/B4GALT1/LAMB1/TGM1/TMEM38B/MMP9/FERMT1/CRISPLD2/FOXF1/HAS1/HPN/CAV1/DNAJB6/VTN/ADTRP/LOX/NID1/MMP19/MATN4/BMP2/MYH11/PDGFRA/COL4A2/IL6/MMP7/ADAMTS14/SLC39A8/PRICKLE1/LUM/CCN1/NOTCH1/MMP3/MMP14/ADAMTS4/RUNX1/NPHS1/DDR2/PTX3/MELTF/TNFRSF11B/MMP10/GREM1/BMP1/SH3PXD2B/EXT1/LAMA2/MMP1/DPP4/TNF/ITGB3/MMP12",62
"GO:0050767","regulation of neurogenesis","71/1836","390/18870",1.54396245028051e-07,2.28299559335522e-06,1.44213392247697e-06,"IFRD1/SEMA3B/RUFY3/TNFRSF1B/NTN1/SEMA3A/SEMA3C/RAB21/PSEN1/SLC7A5/EZH2/GLI3/LHX2/RAPGEF2/MDK/IFNG/VEGFA/WNT5A/HES1/PLXNA1/ID2/PROX1/MYB/EGR2/BHLHE41/IL1B/BMP2/NR1D1/LIF/SMO/DLL4/LDLR/BHLHE40/SERPINE2/IL6/SKIL/KIAA0319/TLR2/SEMA6D/SEMA7A/HAPLN3/ADCY10/DUSP10/GOLGA4/DYNLT1/CDKN2B/NOTCH1/PTPRD/SEMA3D/ACAN/FAIM/HEY1/B2M/SEMA4C/ROBO1/RELA/FZD4/CLCF1/ASCL2/EFNA5/SEMA4B/DLL1/L1CAM/BMPR2/OLIG2/MIR222/MIR221/LTA/TNF/LYN/MIR146A",71
"GO:0046636","negative regulation of alpha-beta T cell activation","18/1836","47/18870",1.62440176336965e-07,2.38573175139566e-06,1.50703080576764e-06,"RUNX3/TBX21/IL4R/SMAD7/LILRB1/JAK3/GLI3/BCL6/TNFSF4/CD274/TNFSF18/ADORA2A/ANXA1/HLX/RUNX1/ZC3H12A/ASCL2/SOCS1",18
"GO:0050919","negative chemotaxis","18/1836","47/18870",1.62440176336965e-07,2.38573175139566e-06,1.50703080576764e-06,"SEMA3B/NTN1/SEMA3A/SEMA3C/WNT5A/NRP2/SEMA6D/ITGAV/SEMA7A/SEMA3D/SEMA4C/ROBO1/UNC5C/EFNA5/SEMA4B/PDGFA/DPP4/ITGB3",18
"GO:0014015","positive regulation of gliogenesis","23/1836","72/18870",1.62945598727645e-07,2.38573175139566e-06,1.50703080576764e-06,"TNFRSF1B/NTN1/SLC7A5/MDK/HES1/ID2/MYB/EGR2/IL1B/BMP2/LIF/SERPINE2/IL6/TLR2/NOTCH1/RELA/CLCF1/OLIG2/MIR222/MIR221/LTA/TNF/LYN",23
"GO:0071260","cellular response to mechanical stimulus","23/1836","72/18870",1.62945598727645e-07,2.38573175139566e-06,1.50703080576764e-06,"FAS/PTGS2/CD40/TLR8/TNFRSF10A/NFKB1/GADD45A/SLC2A1/TNFRSF8/KCNJ2/IRF1/IL1B/CASP1/CASP5/ANKRD1/BAG3/BMP6/ITGA2/TLR3/PTGER4/MYD88/TLR7/ITGB3",23
"GO:1901342","regulation of vasculature development","66/1836","354/18870",1.70154257765131e-07,2.48516966181965e-06,1.56984423572783e-06,"FOXC1/SP100/CEACAM1/XBP1/HMOX1/CD40/FLT1/TJP1/ITGB8/SERPINE1/MDK/VEGFA/WNT5A/IL1A/STAT1/NFE2L2/GADD45A/AKT3/F3/TNFAIP3/TWIST1/AGO2/IL1B/C3/ADM2/NINJ1/CHI3L1/BTG1/COL4A2/ETS1/CEMIP2/IL6/IL10/KLF4/DAB2IP/THBS1/ANXA3/WARS1/PML/PLK2/ADM/HMGA2/CXCL13/RUNX1/HK2/JAK1/ZC3H12A/TLR3/JCAD/GREM1/ANGPTL4/STAT3/EFNA1/CXCL10/CXCL8/LRG1/SPHK1/ADGRB1/DLL1/MIR222/MIR221/EMP2/TNF/ITGB3/MIR146A/MIR21",66
"GO:0038034","signal transduction in absence of ligand","22/1836","67/18870",1.74534812088456e-07,2.53671450057344e-06,1.60240433383394e-06,"FAS/KITLG/IL7/EYA4/IL1A/INHBA/IL1B/IFI6/RIPK1/ITGAV/BCL2A1/MCL1/BAG3/BCL2L11/CSF2/GDNF/BCL2L1/BCL2/HSPA1B/HSPA1A/TNF/MIR198",22
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","22/1836","67/18870",1.74534812088456e-07,2.53671450057344e-06,1.60240433383394e-06,"FAS/KITLG/IL7/EYA4/IL1A/INHBA/IL1B/IFI6/RIPK1/ITGAV/BCL2A1/MCL1/BAG3/BCL2L11/CSF2/GDNF/BCL2L1/BCL2/HSPA1B/HSPA1A/TNF/MIR198",22
"GO:2000319","regulation of T-helper 17 cell differentiation","12/1836","22/18870",1.77275276374278e-07,2.56640157808172e-06,1.62115721345337e-06,"TBX21/SMAD7/IL23A/IL12B/TNFSF18/NFKBIZ/BATF/ZC3H12A/NFKBID/JUNB/ASCL2/MIR21",12
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","19/1836","52/18870",1.77438739749902e-07,2.56640157808172e-06,1.62115721345337e-06,"EDN1/JAK2/PDGFB/MMP9/NR4A3/IL10/GJA1/DDR2/P2RY6/JUN/ERN1/SRC/MAP3K5/MIR222/MIR27A/MIR221/TNF/MIR146A/MIR21",19
